CustomerId; SocialSecurityNumber; FullName; AddressLine1; AddressLine2;PostalNumber;PostalPlace ; MobileNumber; Email ;Subject; FileName;Attachment1; Attachment2 ; OrganizationNumber ;Country ; Kid ;AccountNumber ; AmountDecimal ; DueDate ;ReservedForDigitallyDelivery; SikkerDigitalPostAdresse; X509CertificateRawdata;RecieverProcessorAccountNumber; PersonStatus;BatchStatus;StatusMessage;MessageID
380;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
381;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
382;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
383;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
384;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
385;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
386;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
387;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
388;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
389;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
390;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
391;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
392;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
393;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
394;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
395;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
396;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
397;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
398;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
399;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
400;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
401;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
402;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
403;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
404;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
405;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
406;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
407;08077000292;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
408;31108447317;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
409;31108447318;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
410;31108447319;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
411;31108447320;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
412;31108447321;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
413;31108447322;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
414;31108447323;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
415;31108447324;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
416;31108447325;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
417;31108447326;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
418;31108447327;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
419;31108447328;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
420;31108447329;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
421;31108447330;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
422;31108447331;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
423;31108447332;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
424;31108447333;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
425;31108447334;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
426;31108447335;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
427;31108447336;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
428;31108447337;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
429;31108447338;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
430;31108447339;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
431;31108447340;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
432;31108447341;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
433;31108447342;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
434;31108447343;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
435;31108447344;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
436;31108447345;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
437;31108447346;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
438;31108447347;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
439;31108447348;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
440;31108447349;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
441;31108447350;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
442;31108447351;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
443;31108447352;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
444;31108447353;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
445;31108447354;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
446;31108447355;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
447;31108447356;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
448;31108447357;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
449;31108447358;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
450;31108447359;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
451;31108447360;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
452;31108447361;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
453;31108447362;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
454;31108447363;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
455;31108447364;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
456;31108447365;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
457;31108447366;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
458;31108447367;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
459;31108447368;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
460;31108447369;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
461;31108447370;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
462;31108447371;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
463;31108447372;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
464;31108447373;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
465;31108447374;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
466;31108447375;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
467;31108447376;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
468;31108447377;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
469;31108447378;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
470;31108447379;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
471;31108447380;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
472;31108447381;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
473;31108447382;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
474;31108447383;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
475;31108447384;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
476;31108447385;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
477;31108447386;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
478;31108447387;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
479;31108447388;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
480;31108447389;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
481;31108447390;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
482;31108447391;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
483;31108447392;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
484;31108447393;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
485;31108447394;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
486;31108447395;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
487;31108447396;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
488;31108447397;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
489;31108447398;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
490;31108447399;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
491;31108447400;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
492;31108447401;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
493;31108447402;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
494;31108447403;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
495;31108447404;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
496;31108447405;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
497;31108447406;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
498;31108447407;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
499;31108447408;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
500;31108447409;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
501;31108447410;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
502;31108447411;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
503;31108447412;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
504;31108447413;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
505;31108447414;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
506;31108447415;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
507;31108447416;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
508;31108447417;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
509;31108447418;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
510;31108447419;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
511;31108447420;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
512;31108447421;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
513;31108447422;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
514;31108447423;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
515;31108447424;;;;;;;;Prisliste;\\vmware-host\Shared Folders\Skrivebord\prisliste_print.pdf;;;;Norway;;;;;;;;;;;;
